Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,genres_list,genre_embedding,genre_dim_0,genre_dim_1,genre_dim_2,genre_dim_3,genre_dim_4,genre_dim_5,genre_dim_6,genre_dim_7,genre_dim_8,genre_dim_9,genre_dim_10,genre_dim_11,genre_dim_12,genre_dim_13,genre_dim_14,genre_dim_15,similarity_score,fit_probability,cosine_fitness_score,fitness_score_cosine
1wMnD6snOYQkU8qSwWAES3,Let It Go - Dom Dolla Remix,Let It Go (Dom Dolla Remix),"Louie Vega,The Martinez Brothers,Marc E. Bassy,Dom Dolla",2020-07-10,279948,25,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:26:02Z,"latin house,deep house,disco house,chicago house,funky house,house,tech house",Defected Records,0.708,0.917,0,-6.481,1,0.0528,0.014,0.0131,0.364,0.741,125.004,4,"['latin house', 'deep house', 'disco house', 'chicago house', 'funky house', 'house', 'tech house']","[ 0.52458405  0.47341893  0.40381369  1.96104847  0.86106073  0.05168172
 -0.45262527 -2.30634117  0.3310763  -0.35965687 -0.94744291  0.01929413
 -0.75372566 -0.18014104 -0.06324114 -0.19051432]",0.52458405,0.47341893,0.40381369,1.96104847,0.86106073,0.05168172,-0.45262527,-2.30634117,0.3310763,-0.35965687,-0.94744291,0.01929413,-0.75372566,-0.18014104,-0.06324114,-0.19051432,0.731650018,0.7246807,-0.2830640752860725,35.93927896282687
4Ndpfmb5C6LTYJT9qOeOV1,Closure,Closure,"Ranger Trucco,Modern Lover",2022-10-07,204094,21,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:09:16Z,"tech house,bass house",Club Sweat,0.791,0.817,7,-7.077,1,0.0508,0.00221,0.713,0.251,0.258,126.995,4,"['tech house', 'bass house']","[ 0.80283847  1.00024182  0.38550407  2.08050627  1.03551853  0.18344735
 -0.6569925  -2.24784195  0.1046039   0.34628088 -0.78363413 -0.09289871
 -0.6031015   0.22585907 -0.59424466  0.21215576]",0.80283847,1.00024182,0.38550407,2.08050627,1.03551853,0.18344735,-0.6569925,-2.24784195,0.1046039,0.34628088,-0.78363413,-0.09289871,-0.6031015,0.22585907,-0.59424466,0.21215576,0.865124798,0.7712819,-0.2847242143147511,35.84827221769359
1gkTO34Xg6FO8W9HrxYR4E,Drum Death,Drum Death,"Westend,HOSANNA",2025-02-21,170644,56,,2025-03-07T05:00:26Z,"tech house,latin house,house",Experts Only,0.749,0.97,0,-4.414,1,0.0799,0.0019,0.874,0.16,0.641,128.008,4,"['tech house', 'latin house', 'house']","[ 0.90526223  0.57526248  0.22676898  2.10531716  0.86264102  0.27297755
 -0.73325197 -1.89532534 -0.17167228  0.40642985 -0.95274321 -0.06605858
 -0.44532959  0.16310909 -0.50739832 -0.0806544 ]",0.90526223,0.57526248,0.22676898,2.10531716,0.86264102,0.27297755,-0.73325197,-1.89532534,-0.17167228,0.40642985,-0.95274321,-0.06605858,-0.44532959,0.16310909,-0.50739832,-0.0806544,0.831710629,0.8209208,-0.28980551765580664,35.56972152397706
2ivsjVihFP7poSZTjFKaEy,AYYA,AYYA,"Makree,MarkMate",2024-11-08,120476,32,groovebassment,2024-11-08T00:45:26Z,"disco house,funky house",Groove Bassment,0.684,0.921,5,-4.829,0,0.0823,0.00574,0.0053,0.41,0.569,126.012,4,"['disco house', 'funky house']","[ 0.31535175  0.39546788  0.54989347  1.93746489  0.81714287 -0.09020782
 -0.25887537 -2.56945026  0.64710352 -0.69268605 -0.83124512  0.10325354
 -0.93752757 -0.37960187  0.28227839 -0.12028542]",0.31535175,0.39546788,0.54989347,1.93746489,0.81714287,-0.09020782,-0.25887537,-2.56945026,0.64710352,-0.69268605,-0.83124512,0.10325354,-0.93752757,-0.37960187,0.28227839,-0.12028542,0.582690341,0.60306835,-0.29429726736654316,35.32348942289041
5NAeLHGIbxGcmKMwYxuwWS,Have Me All (feat. Jelita),Have Me All (feat. Jelita),"Bleu Clair,Jelita",2021-07-09,170004,37,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:12:49Z,"bass house,tech house,g-house,house",Insomniac Records,0.685,0.846,7,-3.771,0,0.0462,0.099,0.00168,0.344,0.255,126.046,4,"['bass house', 'tech house', 'g-house', 'house']","[ 0.23030683  0.58834329  0.22959703  1.84253445  1.19983241  0.07057988
 -0.43542978 -2.00256059 -0.16732632 -0.01179153 -1.21969467  0.2867045
 -0.20867235  0.3540949  -0.46908318 -0.18161225]",0.23030683,0.58834329,0.22959703,1.84253445,1.19983241,0.07057988,-0.43542978,-2.00256059,-0.16732632,-0.01179153,-1.21969467,0.2867045,-0.20867235,0.3540949,-0.46908318,-0.18161225,0.628322117,0.61507845,-0.29467689134064373,35.3026789114449
6OPkjRdNOw3Bw6ZEimwwmu,Have Me All (feat. Jelita),Prelude EP,"Bleu Clair,Jelita",2021-12-10,170004,3,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:26:02Z,"bass house,tech house,g-house,house",Insomniac Records,0.685,0.846,7,-3.771,0,0.0462,0.099,0.00168,0.344,0.255,126.046,4,"['bass house', 'tech house', 'g-house', 'house']","[ 0.23030683  0.58834329  0.22959703  1.84253445  1.19983241  0.07057988
 -0.43542978 -2.00256059 -0.16732632 -0.01179153 -1.21969467  0.2867045
 -0.20867235  0.3540949  -0.46908318 -0.18161225]",0.23030683,0.58834329,0.22959703,1.84253445,1.19983241,0.07057988,-0.43542978,-2.00256059,-0.16732632,-0.01179153,-1.21969467,0.2867045,-0.20867235,0.3540949,-0.46908318,-0.18161225,0.628322117,0.61507845,-0.29467689134064373,35.3026789114449
672KjDMsEeZG0rcFalJWUx,Problems,Problems,"No Worries,Makhea",2024-08-23,171495,28,groovebassment,2024-08-23T12:27:35Z,"tech house,latin house",Groove Bassment,0.726,0.994,2,-4.642,1,0.0557,0.0194,0.182,0.104,0.626,127.018,4,"['tech house', 'latin house']","[ 1.41795582  0.19403835  0.38280379  2.3450582   0.67032355  0.53310269
 -0.64570755 -1.80226076 -0.16206301  0.92360485 -0.78617543 -0.68913367
 -0.94585219  0.34686351 -0.53908021  0.61068031]",1.41795582,0.19403835,0.38280379,2.3450582,0.67032355,0.53310269,-0.64570755,-1.80226076,-0.16206301,0.92360485,-0.78617543,-0.68913367,-0.94585219,0.34686351,-0.53908021,0.61068031,0.706219691,0.752646,-0.29687217440931307,35.182336239370734
5namgn4HvmrT5OI1aJ1u6u,Sun - Rafael Remix,Sun (Rafael Remix),"Mita Gami,Rafael",2025-01-24,207840,21,12179883790,2025-01-28T20:40:52Z,"indie dance,melodic house,melodic techno,tech house",Maccabi house,0.76,0.977,11,-6.251,1,0.0459,0.0699,0.864,0.109,0.718,125.002,4,"['indie dance', 'melodic house', 'melodic techno', 'tech house']","[ 0.51704488  0.45624587  0.32549559  1.72611724  0.94353362  0.27698288
 -0.46068988 -2.10295449  0.1617968   0.05616017 -0.94983437  0.12665562
 -0.49766944 -0.11369049 -0.09965918  0.23398051]",0.51704488,0.45624587,0.32549559,1.72611724,0.94353362,0.27698288,-0.46068988,-2.10295449,0.1617968,0.05616017,-0.94983437,0.12665562,-0.49766944,-0.11369049,-0.09965918,0.23398051,0.847744165,0.7421833,-0.2972561851125082,35.161285252922966
2WIn5bKFuuDnD4zcZNTq4t,In Excess,System Addict,Alan Fitzpatrick,2018-08-10,392362,2,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:28:48Z,"techno,tech house",Unknown To The Unknown,0.742,0.938,8,-6.126,1,0.0544,0.0115,0.936,0.62,0.615,124.987,4,"['techno', 'tech house']","[ 0.44777618  0.46069075  0.60533318  2.04491127  0.82594541  0.06725956
 -0.16146823 -2.472893    0.40314078 -0.25146043 -0.77826178 -0.09175234
 -1.0618737  -0.14084649  0.21255102  0.37586579]",0.44777618,0.46069075,0.60533318,2.04491127,0.82594541,0.06725956,-0.16146823,-2.472893,0.40314078,-0.25146043,-0.77826178,-0.09175234,-1.0618737,-0.14084649,0.21255102,0.37586579,0.627699381,0.61534065,-0.29945021707171776,35.04101116510456
2w2pFOqbkpEYAEZG4o6jMP,Blind Sided,Back to Front EP,Carlo Lio,2021-08-27,406242,1,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:30:35Z,"tech house,techno",EI8HT,0.714,0.877,6,-8.397,0,0.0917,0.00218,0.842,0.109,0.153,130.01,4,"['tech house', 'techno']","[ 0.44777618  0.46069075  0.60533318  2.04491127  0.82594541  0.06725956
 -0.16146823 -2.472893    0.40314078 -0.25146043 -0.77826178 -0.09175234
 -1.0618737  -0.14084649  0.21255102  0.37586579]",0.44777618,0.46069075,0.60533318,2.04491127,0.82594541,0.06725956,-0.16146823,-2.472893,0.40314078,-0.25146043,-0.77826178,-0.09175234,-1.0618737,-0.14084649,0.21255102,0.37586579,0.724328548,0.72677225,-0.29969503591136404,35.02759050252231
3Lybys0ZY88DK3pH53DxPR,Rave Alarm,Rave Alarm,"Dombresky,Noizu",2018-09-14,279360,22,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:26:02Z,"bass house,piano house,tech house,house,g-house,latin house",3Beat,0.751,0.797,1,-4.419,1,0.0591,0.0139,0.681,0.0701,0.655,125.008,4,"['bass house', 'piano house', 'tech house', 'house', 'g-house', 'latin house']","[ 0.33323939  0.48116421  0.22867894  1.90990714  0.99275095  0.01231804
 -0.62169936 -1.91697345 -0.09272446 -0.03134952 -1.13795402  0.21738636
 -0.29757815  0.16424244 -0.48409681 -0.40765634]",0.33323939,0.48116421,0.22867894,1.90990714,0.99275095,0.01231804,-0.62169936,-1.91697345,-0.09272446,-0.03134952,-1.13795402,0.21738636,-0.29757815,0.16424244,-0.48409681,-0.40765634,0.838908225,0.83330184,-0.3005328338555026,34.98166346710042
4SR34jvHmpKhnUJb9WVwfN,Get Up,Best of Night Bass 2017,"BIJOU,Torren Foot",2017-12-29,316400,0,,2019-04-18T19:19:29Z,tech house,Night Bass Records,0.804,0.908,7,-6.36,0,0.0493,0.000375,0.882,0.0812,0.583,123.988,4,['tech house'],"[ 1.11845446  0.50686002  0.65878516  2.37954903  0.87712443  0.52247435
 -0.18354392 -2.41784859  0.05428933  0.87575912 -0.50878775 -0.4803254
 -1.19310343  0.35281581 -0.03673114  1.52202606]",1.11845446,0.50686002,0.65878516,2.37954903,0.87712443,0.52247435,-0.18354392,-2.41784859,0.05428933,0.87575912,-0.50878775,-0.4803254,-1.19310343,0.35281581,-0.03673114,1.52202606,0.766504135,0.77483815,-0.3069190769105569,34.6315776104158
57mQxyd8XulZLZz6u2PQWT,Basement Love,"Midnight Riot, Vol. 8",TOO YOUNG,2014-12-22,273600,12,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:26:25Z,nu disco,Midnight Riot,0.719,0.716,8,-6.687,0,0.0937,0.0472,0.294,0.0524,0.681,99.985,4,['nu disco'],"[ 0.60499924  1.58142233 -0.21194832  1.87855458  1.34216142  0.22517408
 -0.54894108 -1.91466987 -0.42409837 -0.18704301 -1.33783758  0.27351096
  0.23467934  0.0845961  -0.55407441 -1.2446897 ]",0.60499924,1.58142233,-0.21194832,1.87855458,1.34216142,0.22517408,-0.54894108,-1.91466987,-0.42409837,-0.18704301,-1.33783758,0.27351096,0.23467934,0.0845961,-0.55407441,-1.2446897,0.601782479,0.6062804,-0.3077762813390116,34.58458673579635
0rOrfo6GgbVpYvty5HjSTS,Kiss Me - Original Mix,Kiss Me,Rossweisse,2023-08-28,399360,0,bfotri6xxqsu065vsarlivepn,2023-12-26T19:35:55Z,"latin house,tech house",86 recordings,0.8,0.989,11,-6.201,1,0.058,0.000404,0.866,0.0478,0.409,124.994,4,"['latin house', 'tech house']","[ 1.41795582  0.19403835  0.38280379  2.3450582   0.67032355  0.53310269
 -0.64570755 -1.80226076 -0.16206301  0.92360485 -0.78617543 -0.68913367
 -0.94585219  0.34686351 -0.53908021  0.61068031]",1.41795582,0.19403835,0.38280379,2.3450582,0.67032355,0.53310269,-0.64570755,-1.80226076,-0.16206301,0.92360485,-0.78617543,-0.68913367,-0.94585219,0.34686351,-0.53908021,0.61068031,0.728550404,0.76520175,-0.3100271979664932,34.461194301611776
5ls4FQAoSlAFPFnaYpeyhn,Frikitona,Frikitona,Andruss,2023-07-14,174404,56,groovebassment,2024-01-19T12:44:47Z,"latin house,tech house,tribal house",Helix Records,0.651,0.912,1,-6.056,1,0.0628,0.0129,0.00372,0.135,0.796,127.775,4,"['latin house', 'tech house', 'tribal house']","[ 1.15946992  0.24903383  0.36802145  2.11091189  0.87041843  0.4455281
 -0.41054159 -2.02320615  0.16463895  0.2023956  -0.93494968 -0.58865191
 -1.01322355  0.18080609 -0.27377756  0.40156363]",1.15946992,0.24903383,0.36802145,2.11091189,0.87041843,0.4455281,-0.41054159,-2.02320615,0.16463895,0.2023956,-0.93494968,-0.58865191,-1.01322355,0.18080609,-0.27377756,0.40156363,0.762850034,0.7444056,-0.31206573335278615,34.34944434143331
5KjGeN6trGA6e09HDprMmd,Drop Top,Close Your Eyes - EP,"Chris Lake,Walker & Royce",2018-06-08,266666,30,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:11:07Z,"tech house,house,bass house",Black Book,0.764,0.886,11,-5.692,0,0.0466,0.000221,0.428,0.114,0.695,126.015,4,"['tech house', 'house', 'bass house']","[ 0.495184    1.11273146  0.22856916  1.9289492   1.10610433  0.03987399
 -0.74077527 -2.19237947  0.00610565  0.0215472  -0.95104901  0.3314314
 -0.21682913  0.08243947 -0.54417463 -0.34633744]",0.495184,1.11273146,0.22856916,1.9289492,1.10610433,0.03987399,-0.74077527,-2.19237947,0.00610565,0.0215472,-0.95104901,0.3314314,-0.21682913,0.08243947,-0.54417463,-0.34633744,0.870369815,0.8444983,-0.3122118699646722,34.34143331515009
47Ep9PqNyegIUwZd8ZAIN7,Cloak & Dagger,Cloak & Dagger,Dubesque,2021-09-24,310179,1,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:30:35Z,tech house,Kneaded Pains,0.704,0.814,2,-8.446,1,0.06,0.000101,0.657,0.0771,0.11,131.015,4,['tech house'],"[ 1.11845446  0.50686002  0.65878516  2.37954903  0.87712443  0.52247435
 -0.18354392 -2.41784859  0.05428933  0.87575912 -0.50878775 -0.4803254
 -1.19310343  0.35281581 -0.03673114  1.52202606]",1.11845446,0.50686002,0.65878516,2.37954903,0.87712443,0.52247435,-0.18354392,-2.41784859,0.05428933,0.87575912,-0.50878775,-0.4803254,-1.19310343,0.35281581,-0.03673114,1.52202606,0.673712935,0.7013626,-0.31526443123685793,34.174095724199866
0p2e4OtAajsnIoFI4bBFYO,Fuori - Carl Cox Remix,Fuori,"Deborah de Luca,Carl Cox",2021-05-03,392452,20,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:30:35Z,"techno,acid techno,hard techno,tekno,tech house,house",Solamente,0.698,0.916,11,-6.646,1,0.0502,0.000209,0.86,0.12,0.195,135.013,4,"['techno', 'acid techno', 'hard techno', 'tekno', 'tech house', 'house']","[ 0.18501852  0.60878259  0.3319785   1.83850221  0.84621891 -0.09892113
 -0.28696656 -2.04518805  0.22644697 -0.48120562 -1.13197105  0.42586222
 -0.39776165 -0.27509198  0.28044967 -0.30137033]",0.18501852,0.60878259,0.3319785,1.83850221,0.84621891,-0.09892113,-0.28696656,-2.04518805,0.22644697,-0.48120562,-1.13197105,0.42586222,-0.39776165,-0.27509198,0.28044967,-0.30137033,0.60031153,0.6143212,-0.31583682501406724,34.14271781325476
0TQWYkX6e29yzKUvUa2Ydg,EAT THE BASS,Comfort In Chaos,John Summit,2024-07-12,202500,55,,2024-04-12T04:00:00Z,"house,tech house",Experts Only/Darkroom Records,0.697,0.787,0,-6.991,1,0.0524,0.00282,0.00502,0.175,0.383,127.982,4,"['house', 'tech house']","[ 0.49916475  0.92228538  0.28674226  2.00269204  1.06220019  0.13760081
 -0.54594237 -2.24965155 -0.06830075  0.12391949 -0.89733326  0.34988311
 -0.31869391  0.07420804 -0.24038284  0.02935112]",0.49916475,0.92228538,0.28674226,2.00269204,1.06220019,0.13760081,-0.54594237,-2.24965155,-0.06830075,0.12391949,-0.89733326,0.34988311,-0.31869391,0.07420804,-0.24038284,0.02935112,0.829350056,0.7595987,-0.3171768591590877,34.069258817472445
6rMXrClENfUgk0U0U6SDXa,Bop It,Deadbeats Compilation (Vol. 2),Astronomar,2017-11-17,280000,1,,2019-04-18T19:19:29Z,"bass house,g-house",Deadbeats,0.77,0.939,11,-6.023,0,0.0739,0.000254,0.861,0.0523,0.339,127.005,4,"['bass house', 'g-house']","[-0.03855109  0.25440121  0.17245181  1.68237686  1.33746463  0.00355896
 -0.3249172  -1.75546962 -0.26635189 -0.14750254 -1.54205608  0.2235259
 -0.09865078  0.63398176 -0.69778352 -0.39257562]",-0.03855109,0.25440121,0.17245181,1.68237686,1.33746463,0.00355896,-0.3249172,-1.75546962,-0.26635189,-0.14750254,-1.54205608,0.2235259,-0.09865078,0.63398176,-0.69778352,-0.39257562,0.667336593,0.6438102,-0.3171971604441667,34.06814592641624
6tmleZoLiRpa01OJo64dua,King Cobra,End of Time,Tunnelvisions,2021-04-02,352436,0,rüfüs,2021-04-30T22:13:23Z,"organic house,indie dance",Atomnation,0.806,0.901,4,-7.542,1,0.0521,0.003,0.945,0.109,0.656,121.001,4,"['organic house', 'indie dance']","[ 0.5334117   0.03204966  0.38672263  1.4896454   0.77425744  0.40333052
 -0.43453685 -1.96632274  0.38176198  0.16421162 -0.87501725 -0.07369409
 -0.66528642 -0.26997873 -0.05099737  0.50623891]",0.5334117,0.03204966,0.38672263,1.4896454,0.77425744,0.40333052,-0.43453685,-1.96632274,0.38176198,0.16421162,-0.87501725,-0.07369409,-0.66528642,-0.26997873,-0.05099737,0.50623891,0.735590568,0.62140894,-0.31900435916711356,33.96907755277809
4d0EDj2onBbS4YFm9htsck,New Generation,New Generation,Layton Giordani,2020-09-14,284307,42,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:30:35Z,"techno,melodic techno,acid techno,tech house",Drumcode,0.761,0.898,6,-3.727,0,0.0415,0.00138,0.685,0.115,0.0896,130.005,4,"['techno', 'melodic techno', 'acid techno', 'tech house']","[ 0.38126238  0.41259985  0.5263551   1.90075102  0.82785085  0.05548751
 -0.16851269 -2.43240452  0.48939737 -0.53475086 -0.8478148  -0.03702325
 -0.98984399 -0.22610215  0.25171475  0.10695103]",0.38126238,0.41259985,0.5263551,1.90075102,0.82785085,0.05548751,-0.16851269,-2.43240452,0.48939737,-0.53475086,-0.8478148,-0.03702325,-0.98984399,-0.22610215,0.25171475,0.10695103,0.672157732,0.7184647,-0.32167714030985783,33.82255903351385
3odX4hOw7wwhgNjnzwLmLb,D.A.D. (Dance All Day),D.A.D. (Dance All Day),Wongo,2020-03-20,296831,15,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:21:56Z,"bass house,tech house",Astrx,0.759,0.803,1,-8.225,0,0.0613,0.00034,0.559,0.468,0.152,122.977,4,"['bass house', 'tech house']","[ 0.80283847  1.00024182  0.38550407  2.08050627  1.03551853  0.18344735
 -0.6569925  -2.24784195  0.1046039   0.34628088 -0.78363413 -0.09289871
 -0.6031015   0.22585907 -0.59424466  0.21215576]",0.80283847,1.00024182,0.38550407,2.08050627,1.03551853,0.18344735,-0.6569925,-2.24784195,0.1046039,0.34628088,-0.78363413,-0.09289871,-0.6031015,0.22585907,-0.59424466,0.21215576,0.737257242,0.67235965,-0.3244077317233915,33.67287142751113
0rb8i9s9WTj57KfdOctpq7,Shapeshifter,Shapeshifter,"Kyle Watson,ero808",2024-09-06,190232,46,,2024-09-06T04:00:00Z,"tech house,bass house,house,g-house",No Context Records,0.742,0.834,9,-6.517,1,0.063,0.0227,0.819,0.178,0.542,129.002,4,"['tech house', 'bass house', 'house', 'g-house']","[ 0.23030683  0.58834329  0.22959703  1.84253445  1.19983241  0.07057988
 -0.43542978 -2.00256059 -0.16732632 -0.01179153 -1.21969467  0.2867045
 -0.20867235  0.3540949  -0.46908318 -0.18161225]",0.23030683,0.58834329,0.22959703,1.84253445,1.19983241,0.07057988,-0.43542978,-2.00256059,-0.16732632,-0.01179153,-1.21969467,0.2867045,-0.20867235,0.3540949,-0.46908318,-0.18161225,0.840466965,0.8107483,-0.3244221255765466,33.67208237448428
4lc5oFyk3SUxwj3ilptwNU,Fugitives - Joseph Capriati Remix,The Other Remixes,"Pan-Pot,Joseph Capriati",2015-12-25,528571,0,,2019-04-18T19:19:28Z,"techno,minimal techno,tech house",Second State Audio,0.727,0.689,9,-7.502,1,0.0741,0.000381,0.606,0.112,0.213,126.002,4,"['techno', 'minimal techno', 'tech house']","[ 0.35604985  0.41526126  0.5671375   1.91496289  0.89424274  0.04361357
 -0.12173513 -2.54523667  0.56076769 -0.60452982 -0.8689001  -0.12501803
 -1.1075599  -0.25045954  0.25325933  0.11849378]",0.35604985,0.41526126,0.5671375,1.91496289,0.89424274,0.04361357,-0.12173513,-2.54523667,0.56076769,-0.60452982,-0.8689001,-0.12501803,-1.1075599,-0.25045954,0.25325933,0.11849378,0.688451588,0.70179594,-0.32616364868821074,33.57661425571287
75ckdfW23NPWGDMSjdUFBv,Waiting For Tonight,Waiting For Tonight,"FISHER,Jennifer Lopez",2024-05-03,198019,4,groovebassment,2024-07-15T16:26:01Z,"tech house,house,techno","Epic Records, a division of Sony Music Entertainment Courtesy of Epic Records and under license from The Sony Music Commercial Music Group, a division of Sony Music Entertainment",0.714,0.833,10,-4.543,0,0.039,0.00683,0.473,0.0579,0.641,128.989,4,"['tech house', 'house', 'techno']","[ 0.2584758   0.75303075  0.3751219   1.9052192   0.96638892 -0.03758453
 -0.41042576 -2.3424135   0.20513024 -0.37694701 -0.94746745  0.33219565
 -0.52267726 -0.16203091 -0.00631083 -0.23719742]",0.2584758,0.75303075,0.3751219,1.9052192,0.96638892,-0.03758453,-0.41042576,-2.3424135,0.20513024,-0.37694701,-0.94746745,0.33219565,-0.52267726,-0.16203091,-0.00631083,-0.23719742,0.836158918,0.8032473,-0.32620047548086034,33.57459545700093
46keVkZRBiV3uYugzB84Qt,Do You Believe? - Original Mix,Do You Believe?,Poolside,2011,273066,0,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:29:20Z,nu disco,Future Classic,0.778,0.747,9,-6.899,0,0.0513,0.011,0.793,0.0488,0.832,104.003,4,['nu disco'],"[ 0.60499924  1.58142233 -0.21194832  1.87855458  1.34216142  0.22517408
 -0.54894108 -1.91466987 -0.42409837 -0.18704301 -1.33783758  0.27351096
  0.23467934  0.0845961  -0.55407441 -1.2446897 ]",0.60499924,1.58142233,-0.21194832,1.87855458,1.34216142,0.22517408,-0.54894108,-1.91466987,-0.42409837,-0.18704301,-1.33783758,0.27351096,0.23467934,0.0845961,-0.55407441,-1.2446897,0.644524596,0.63586086,-0.3262282360119358,33.573073659408855
70Wisxtvi1DJrPMFvCpZQu,Do You Believe (Original Mix),Do You Believe,Poolside,2011-03-14,273066,32,frosty480,2020-01-25T23:32:16Z,nu disco,Poolside,0.778,0.748,9,-6.899,0,0.0513,0.0111,0.797,0.0488,0.832,104.003,4,['nu disco'],"[ 0.60499924  1.58142233 -0.21194832  1.87855458  1.34216142  0.22517408
 -0.54894108 -1.91466987 -0.42409837 -0.18704301 -1.33783758  0.27351096
  0.23467934  0.0845961  -0.55407441 -1.2446897 ]",0.60499924,1.58142233,-0.21194832,1.87855458,1.34216142,0.22517408,-0.54894108,-1.91466987,-0.42409837,-0.18704301,-1.33783758,0.27351096,0.23467934,0.0845961,-0.55407441,-1.2446897,0.644575887,0.63586086,-0.3268741764067393,33.53766401487568
7vBJMj2ZhlAuI4x5BUXMaH,Your Attention - Nicole Moudaber Remix,The Other Remixes,"Pan-Pot,Nicole Moudaber",2015-12-25,566557,0,,2019-04-18T19:19:28Z,"techno,minimal techno,tech house",Second State Audio,0.718,0.662,8,-11.16,1,0.0627,0.0225,0.859,0.0909,0.0532,122.002,4,"['techno', 'minimal techno', 'tech house']","[ 0.35604985  0.41526126  0.5671375   1.91496289  0.89424274  0.04361357
 -0.12173513 -2.54523667  0.56076769 -0.60452982 -0.8689001  -0.12501803
 -1.1075599  -0.25045954  0.25325933  0.11849378]",0.35604985,0.41526126,0.5671375,1.91496289,0.89424274,0.04361357,-0.12173513,-2.54523667,0.56076769,-0.60452982,-0.8689001,-0.12501803,-1.1075599,-0.25045954,0.25325933,0.11849378,0.598130734,0.6801425,-0.32729700148015156,33.514485273199675
3JiHWYT5U9ro3blAd1ymNd,Bongo,Bongo,"No Thanks,FOMO",2021-11-19,142857,27,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:13:27Z,"bass house,tech house,g-house",House Call Records,0.762,0.891,4,-3.455,0,0.0871,0.00373,0.828,0.319,0.19,126.032,4,"['bass house', 'tech house', 'g-house']","[ 0.34711742  0.33855414  0.33456293  1.91476758  1.1840179   0.17653075
 -0.27779277 -1.97626261 -0.15947149  0.19358468 -1.19763331 -0.0110912
 -0.46346833  0.54025978 -0.47743273  0.24562494]",0.34711742,0.33855414,0.33456293,1.91476758,1.1840179,0.17653075,-0.27779277,-1.97626261,-0.15947149,0.19358468,-1.19763331,-0.0110912,-0.46346833,0.54025978,-0.47743273,0.24562494,0.731227542,0.7325433,-0.3295607977640203,33.390386792361184
6Ss1QOGzn0iG8hrRRSGrr9,It Just Won't Do - Radio Edit,It Just Won't Do,"Tim Deluxe,Sam Obernik",2011-11-28,198000,60,,2024-11-25T16:41:21Z,funky house,Get Human,0.678,0.936,5,-4.876,0,0.0373,0.00166,0.457,0.376,0.877,129.996,4,['funky house'],"[ 1.22303736  0.41359165  0.60736465  2.08604169  0.99713778  0.52249855
 -0.11784814 -2.74397945  0.55904412 -0.02605217 -0.78687954 -0.64791733
 -1.29707825  0.25790662  0.0863369   0.89678997]",1.22303736,0.41359165,0.60736465,2.08604169,0.99713778,0.52249855,-0.11784814,-2.74397945,0.55904412,-0.02605217,-0.78687954,-0.64791733,-1.29707825,0.25790662,0.0863369,0.89678997,0.740386129,0.68820363,-0.3300032028011647,33.36613470156303
0pq0QvziePVJbZcfMqjBji,Reel,Black Book ID's: Chapter 2,Alex Kennon,2021-10-29,152857,0,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:26:02Z,"melodic house,melodic techno,tech house",Black Book Records,0.799,0.931,6,-6.362,0,0.0563,0.00472,0.881,0.113,0.398,125.993,4,"['melodic house', 'melodic techno', 'tech house']","[ 0.69680802  0.73050443  0.34221442  1.93983503  1.04293323  0.27983359
 -0.38083617 -2.34030159  0.13912614 -0.02434283 -0.89306456  0.00706979
 -0.6238334   0.11808074 -0.10599586  0.25910753]",0.69680802,0.73050443,0.34221442,1.93983503,1.04293323,0.27983359,-0.38083617,-2.34030159,0.13912614,-0.02434283,-0.89306456,0.00706979,-0.6238334,0.11808074,-0.10599586,0.25910753,0.900973178,0.83599216,-0.3303775498086687,33.34561346682618
