Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,genres_list,genre_embedding,genre_dim_0,genre_dim_1,genre_dim_2,genre_dim_3,genre_dim_4,genre_dim_5,genre_dim_6,genre_dim_7,genre_dim_8,genre_dim_9,genre_dim_10,genre_dim_11,genre_dim_12,genre_dim_13,genre_dim_14,genre_dim_15,similarity_score,fit_probability,ridge_fitness_score,fitness_score_normalized,is_playlist_song,fit_probability_glm,fitness_score_glm,new_cluster_label
1merVe85SADF84bBtWBZs6,All I Need,Other,Other,Other,0.0640581155201852,-0.4924634454839326,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:20:10Z,"bass house,tech house,g-house",Other,0.862,0.704,11,-5.463,1,0.136,0.000457,0.0679,0.0697,0.627,124.992,4,"['bass house', 'tech house', 'g-house']","[ 0.34711742  0.33855414  0.33456293  1.91476758  1.1840179   0.17653075
 -0.27779277 -1.97626261 -0.15947149  0.19358468 -1.19763331 -0.0110912
 -0.46346833  0.54025978 -0.47743273  0.24562494]",0.34711742,0.33855414,0.33456293,1.91476758,1.1840179,0.17653075,-0.27779277,-1.97626261,-0.15947149,0.19358468,-1.19763331,-0.0110912,-0.46346833,0.54025978,-0.47743273,0.24562494,0.855669864,0.827442,0.6909220079781623,89.33197783428345,0,0.0098960146325041,10.374287363306587,G
4nKTGZzfaY9eoWVqegX6J6,Right Back,Right Back,"Sharam Jey,Andruss,DeWitt Sound",Other,-0.3232174025985672,0.8201697981836782,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:09:16Z,"g-house,brazilian bass,nu disco,tech house,indie dance,latin house,tribal house",Toolroom Records,0.922,0.922,6,-6.605,1,0.129,0.0559,0.649,0.0751,0.627,124.996,4,"['g-house', 'brazilian bass', 'nu disco', 'tech house', 'indie dance', 'latin house', 'tribal house']","[ 0.41504163  0.23600922  0.24146546  1.79131116  0.96567203  0.1753074
 -0.41750143 -1.84030406  0.02716712 -0.05278505 -1.152471    0.01442721
 -0.48155386  0.04933424 -0.26788269 -0.12936178]",0.41504163,0.23600922,0.24146546,1.79131116,0.96567203,0.1753074,-0.41750143,-1.84030406,0.02716712,-0.05278505,-1.152471,0.01442721,-0.48155386,0.04933424,-0.26788269,-0.12936178,0.883143866,0.76890373,0.6865192728419053,89.0906254008348,0,0.2386438214016203,96.013295153658,G
6oWmcKVK6atTCoWVYTdSg1,Dreamin (feat. Daya),Other,Other,Other,-0.839524248290531,2.3272672260983427,,2025-02-28T05:00:37Z,"house,tech house",Other,0.775,0.672,6,-7.554,0,0.161,0.0419,4.59e-05,0.1,0.713,134.047,4,"['house', 'tech house']","[ 0.49916475  0.92228538  0.28674226  2.00269204  1.06220019  0.13760081
 -0.54594237 -2.24965155 -0.06830075  0.12391949 -0.89733326  0.34988311
 -0.31869391  0.07420804 -0.24038284  0.02935112]",0.49916475,0.92228538,0.28674226,2.00269204,1.06220019,0.13760081,-0.54594237,-2.24965155,-0.06830075,0.12391949,-0.89733326,0.34988311,-0.31869391,0.07420804,-0.24038284,0.02935112,0.846006734,0.81889373,0.6856444681506827,89.04266970182393,0,0.0090171854449216,10.045269740341022,B
5CfEfjrCqEbZ07YTIOAq3w,Spritzer,Other,Other,Other,-0.3734321110546418,-1.1244720442868563,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:21:56Z,"bass house,g-house",IN / ROTATION (Insomniac Records),0.9,0.678,10,-4.478,0,0.304,0.00204,0.0011,0.0475,0.707,123.966,4,"['bass house', 'g-house']","[-0.03855109  0.25440121  0.17245181  1.68237686  1.33746463  0.00355896
 -0.3249172  -1.75546962 -0.26635189 -0.14750254 -1.54205608  0.2235259
 -0.09865078  0.63398176 -0.69778352 -0.39257562]",-0.03855109,0.25440121,0.17245181,1.68237686,1.33746463,0.00355896,-0.3249172,-1.75546962,-0.26635189,-0.14750254,-1.54205608,0.2235259,-0.09865078,0.63398176,-0.69778352,-0.39257562,0.594225817,0.63763624,0.6854116739561504,89.029908215247,0,0.021363563920261,14.66752871351414,G
6e2uvfP3pRdxsQLFSnbJPO,Dreamin (feat. Daya),Other,Other,Other,-0.839524248290531,1.938338857604236,groovebassment,2025-02-07T15:16:16Z,"house,tech house",Other,0.776,0.667,6,-7.553,0,0.154,0.0398,4.43e-05,0.1,0.734,134.04,4,"['house', 'tech house']","[ 0.49916475  0.92228538  0.28674226  2.00269204  1.06220019  0.13760081
 -0.54594237 -2.24965155 -0.06830075  0.12391949 -0.89733326  0.34988311
 -0.31869391  0.07420804 -0.24038284  0.02935112]",0.49916475,0.92228538,0.28674226,2.00269204,1.06220019,0.13760081,-0.54594237,-2.24965155,-0.06830075,0.12391949,-0.89733326,0.34988311,-0.31869391,0.07420804,-0.24038284,0.02935112,0.8456358,0.81229246,0.6822647890614097,88.8573999212836,0,0.0091286921084517,10.087015801916891,B
3FHq3UMMPt5qd3dynOxXLa,Lick It - Noizu Remix,Other,Other,Other,-0.0908520917273157,-0.2493832151751158,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:21:56Z,"bass house,moombahton,g-house,tech house,house,piano house",Other,0.848,0.718,4,-6.652,1,0.124,0.00155,0.0824,0.0261,0.779,124.996,4,"['bass house', 'moombahton', 'g-house', 'tech house', 'house', 'piano house']","[-0.02711569  0.40440301  0.30132225  1.82888405  1.20090738 -0.17645232
 -0.40298749 -1.98612789 -0.10176318  0.01434565 -0.95756246  0.6814806
 -0.26934083  0.07075914 -0.1814464  -0.37758518]",-0.02711569,0.40440301,0.30132225,1.82888405,1.20090738,-0.17645232,-0.40298749,-1.98612789,-0.10176318,0.01434565,-0.95756246,0.6814806,-0.26934083,0.07075914,-0.1814464,-0.37758518,0.738723031,0.68678826,0.6691114587010565,88.1363508024569,0,0.0098137389436592,10.343484845645492,G
62nKcpQbhfOMB8y8PXVBK0,Wait a Minute,Other,Other,Other,0.1536155790851467,-1.2703201824721464,,2019-04-18T19:19:29Z,"g-house,bass house,tech house,bassline",Night Bass Records,0.913,0.608,0,-5.89,1,0.102,0.0437,0.000276,0.0487,0.331,126.001,4,"['g-house', 'bass house', 'tech house', 'bassline']","[ 0.67048308 -0.01130533  0.31202484  1.96755528  0.89048644  0.19151298
 -0.54505634 -1.74622691 -0.18242374  0.49714467 -0.93724106  0.03443443
 -0.5368285   0.4680378  -0.4972123   0.13015503]",0.67048308,-0.01130533,0.31202484,1.96755528,0.89048644,0.19151298,-0.54505634,-1.74622691,-0.18242374,0.49714467,-0.93724106,0.03443443,-0.5368285,0.4680378,-0.4972123,0.13015503,0.707830086,0.68207425,0.664926582173998,87.90694110547787,0,0.0217195956527803,14.800820502167705,G
0KIrc2e6NZEQOMhKhzf1JE,VSCO Girl,Other,Other,Other,-0.648407814218907,0.6257056139366247,,2025-01-24T05:00:51Z,"bass house,g-house",Other,0.823,0.827,1,-7.123,1,0.105,0.0454,0.233,0.0948,0.413,126.042,4,"['bass house', 'g-house']","[-0.03855109  0.25440121  0.17245181  1.68237686  1.33746463  0.00355896
 -0.3249172  -1.75546962 -0.26635189 -0.14750254 -1.54205608  0.2235259
 -0.09865078  0.63398176 -0.69778352 -0.39257562]",-0.03855109,0.25440121,0.17245181,1.68237686,1.33746463,0.00355896,-0.3249172,-1.75546962,-0.26635189,-0.14750254,-1.54205608,0.2235259,-0.09865078,0.63398176,-0.69778352,-0.39257562,0.685079188,0.6669898,0.639145716793214,86.49366631072053,0,0.0095231205785301,10.234682628973632,G
69bukaKiqhRHuPVA06WlMG,AH LORD,Other,Other,Other,-0.8847669038707582,-0.541079491545696,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:11:07Z,"bass house,g-house,tech house,future house",Other,0.879,0.792,4,-5.572,0,0.173,0.0234,0.493,0.128,0.37,124.951,4,"['bass house', 'g-house', 'tech house', 'future house']","[ 0.28790821  0.15552521  0.22718171  1.94121373  1.2456111  -0.00324072
 -0.20416073 -1.80321103 -0.36413307  0.55904263 -0.88238411  0.4408045
 -0.54067494  0.17875604 -0.27910509  0.11565559]",0.28790821,0.15552521,0.22718171,1.94121373,1.2456111,-0.00324072,-0.20416073,-1.80321103,-0.36413307,0.55904263,-0.88238411,0.4408045,-0.54067494,0.17875604,-0.27910509,0.11565559,0.790996547,0.78399664,0.6357399798958013,86.30696807372976,0,0.0098704181099395,10.364704491993985,G
6nSOhDfZOulWp0pnEHFrnn,Burnin',Other,Other,Other,1.6076435289219928,0.7715537521219149,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:26:25Z,"french house,electronic,electro",Other,0.87,0.875,6,-8.501,0,0.205,0.192,0.357,0.0804,0.715,124.298,4,"['french house', 'electronic', 'electro']","[ 0.68088607  0.06134465  0.18269527  1.72139555  0.8129115   0.3238919
 -0.60394674 -1.35304809 -0.30222992  0.32757647 -1.24200666 -0.02384893
 -0.28937115 -0.29564157 -0.29586743 -0.01168442]",0.68088607,0.06134465,0.18269527,1.72139555,0.8129115,0.3238919,-0.60394674,-1.35304809,-0.30222992,0.32757647,-1.24200666,-0.02384893,-0.28937115,-0.29564157,-0.29586743,-0.01168442,0.653521407,0.6030346,0.6319100192024493,86.09701441884351,0,0.0095728143514721,10.253287071430226,G
5OaizvsSInYguBNQCBJMRe,Fuse,Other,Other,Other,0.196831089375221,-0.4438473994221693,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:13:27Z,"bass house,g-house,tech house,electro house",Other,0.871,0.92,11,-5.193,0,0.161,0.00542,0.176,0.0388,0.613,126.026,4,"['bass house', 'g-house', 'tech house', 'electro house']","[ 0.56118536  0.16749799  0.0790311   1.93560055  1.10106474  0.10196671
 -0.29371586 -1.67104219 -0.25914585  0.67942518 -0.93435652  0.34685018
 -0.54982173  0.03995226 -0.30947858  0.12017968]",0.56118536,0.16749799,0.0790311,1.93560055,1.10106474,0.10196671,-0.29371586,-1.67104219,-0.25914585,0.67942518,-0.93435652,0.34685018,-0.54982173,0.03995226,-0.30947858,0.12017968,0.78412406,0.7257533,0.6288165955121835,85.92743680124282,0,0.0098865408448261,10.370740549948158,G
4Nm8xafLTXLLS1MtRJKxQo,Do It To It,Do It To It (Tiësto Remix),"ACRAZE,Cherish",Other,-0.977047398422492,-0.1521511230515891,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:09:16Z,tech house,Thrive Music,0.854,0.806,11,-8.262,0,0.0886,0.0209,0.0542,0.0703,0.637,124.927,4,['tech house'],"[ 1.11845446  0.50686002  0.65878516  2.37954903  0.87712443  0.52247435
 -0.18354392 -2.41784859  0.05428933  0.87575912 -0.50878775 -0.4803254
 -1.19310343  0.35281581 -0.03673114  1.52202606]",1.11845446,0.50686002,0.65878516,2.37954903,0.87712443,0.52247435,-0.18354392,-2.41784859,0.05428933,0.87575912,-0.50878775,-0.4803254,-1.19310343,0.35281581,-0.03673114,1.52202606,0.743032865,0.77060854,0.6238875428035038,85.65723229676564,0,0.2409758187218312,96.88635242792596,C
5e3NwBC0E6xjX9c1Uc8RHy,COLLECT THE COMMAS,Other,Other,Other,-0.3371452018309108,1.6466425812336556,,2024-12-13T05:00:15Z,"tech house,house",Other,0.847,0.576,7,-9.065,1,0.172,0.221,3.26e-05,0.339,0.772,131.022,4,"['tech house', 'house']","[ 0.49916475  0.92228538  0.28674226  2.00269204  1.06220019  0.13760081
 -0.54594237 -2.24965155 -0.06830075  0.12391949 -0.89733326  0.34988311
 -0.31869391  0.07420804 -0.24038284  0.02935112]",0.49916475,0.92228538,0.28674226,2.00269204,1.06220019,0.13760081,-0.54594237,-2.24965155,-0.06830075,0.12391949,-0.89733326,0.34988311,-0.31869391,0.07420804,-0.24038284,0.02935112,0.711087733,0.7166537,0.6208160877905795,85.48885897457949,0,0.009233375132893,10.126207217442447,F
2GpJEGFtU36JV6KlqNf6o0,Turn Off The Lights - Cloonee Remix,Turn Off The Lights (Cloonee Remix),"Chris Lake,Alexis Roberts,Cloonee",Other,-0.5649217012244531,0.7715537521219149,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:09:16Z,"tech house,house,bass house,latin house,techno",Black Book Records,0.9,0.406,11,-6.981,0,0.14,0.0549,0.0387,0.123,0.199,128.007,4,"['tech house', 'house', 'bass house', 'latin house', 'techno']","[ 0.59602141  0.72678651  0.26888222  1.96153769  0.91132041  0.05507956
 -0.6939179  -2.05834975  0.07837877 -0.06851756 -0.99288919  0.0786346
 -0.45594646 -0.00925583 -0.442424   -0.42199445]",0.59602141,0.72678651,0.26888222,1.96153769,0.91132041,0.05507956,-0.6939179,-2.05834975,0.07837877,-0.06851756,-0.99288919,0.0786346,-0.45594646,-0.00925583,-0.442424,-0.42199445,0.649026904,0.6731684,0.6183851948528644,85.35560046417326,0,0.2398903280731494,96.479964522259,E
2VyvDGdcVY04cNYou9MFVX,Dirty Cash (Money Talks),Other,Other,Other,-0.3360459041362508,2.71619559459245,,2024-12-13T05:00:15Z,"tech house,house",Other,0.783,0.473,0,-6.493,1,0.167,0.0693,3.4e-05,0.149,0.539,131.89,4,"['tech house', 'house']","[ 0.49916475  0.92228538  0.28674226  2.00269204  1.06220019  0.13760081
 -0.54594237 -2.24965155 -0.06830075  0.12391949 -0.89733326  0.34988311
 -0.31869391  0.07420804 -0.24038284  0.02935112]",0.49916475,0.92228538,0.28674226,2.00269204,1.06220019,0.13760081,-0.54594237,-2.24965155,-0.06830075,0.12391949,-0.89733326,0.34988311,-0.31869391,0.07420804,-0.24038284,0.02935112,0.750153321,0.74346566,0.6166494718819123,85.26045030186118,0,0.0089265648801629,10.011343053301038,E
15z2xOc2TLj1ljQK1Bo5S6,Rain,Other,Other,Other,-0.683494572748468,1.452178396986602,,2025-03-07T05:00:26Z,melodic techno,Other,0.831,0.683,7,-6.655,0,0.0775,0.0986,0.114,0.224,0.615,128.991,4,['melodic techno'],"[ 1.09209454  0.34694254  0.45315874  1.81412101  1.0043993   0.56429917
 -0.05062379 -2.52160168  0.55397993 -0.32086748 -0.88452715 -0.67855686
 -1.23411238  0.20582615  0.16277811  0.71862036]",1.09209454,0.34694254,0.45315874,1.81412101,1.0043993,0.56429917,-0.05062379,-2.52160168,0.55397993,-0.32086748,-0.88452715,-0.67855686,-1.23411238,0.20582615,0.16277811,0.71862036,0.734286721,0.7159275,0.6092667780594754,84.85574026041944,0,0.0092762924007224,10.142274659949935,C
0cWGWGVduEGJn26oDylLLz,Cramik,Other,Other,Other,-0.175750146714911,-1.1730880903486198,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:26:02Z,"bass house,g-house,tech house",Other,0.965,0.951,6,-5.924,1,0.299,0.0453,0.0668,0.357,0.38,126.055,4,"['bass house', 'g-house', 'tech house']","[ 0.34711742  0.33855414  0.33456293  1.91476758  1.1840179   0.17653075
 -0.27779277 -1.97626261 -0.15947149  0.19358468 -1.19763331 -0.0110912
 -0.46346833  0.54025978 -0.47743273  0.24562494]",0.34711742,0.33855414,0.33456293,1.91476758,1.1840179,0.17653075,-0.27779277,-1.97626261,-0.15947149,0.19358468,-1.19763331,-0.0110912,-0.46346833,0.54025978,-0.47743273,0.24562494,0.692267366,0.7408673,0.6085122311996275,84.81437694531206,0,0.0101004243090152,10.450814618917969,F
5BopcaE9qKiH9u0B3BnVEg,Dance With You,Other,Other,Other,0.8832466893408566,-0.1035350769898257,12179883790,2025-01-28T20:40:15Z,tech house,Other,0.836,0.703,7,-7.089,1,0.0455,0.0638,0.413,0.1,0.638,129.998,4,['tech house'],"[ 1.11845446  0.50686002  0.65878516  2.37954903  0.87712443  0.52247435
 -0.18354392 -2.41784859  0.05428933  0.87575912 -0.50878775 -0.4803254
 -1.19310343  0.35281581 -0.03673114  1.52202606]",1.11845446,0.50686002,0.65878516,2.37954903,0.87712443,0.52247435,-0.18354392,-2.41784859,0.05428933,0.87575912,-0.50878775,-0.4803254,-1.19310343,0.35281581,-0.03673114,1.52202606,0.755383344,0.778063,0.605639879480644,84.65691821667129,0,0.0098101057369748,10.342124639311953,C
5fhIrC32KM91BM9z4OVMnh,Drip Feed,Other,Other,Other,-0.7343849963012603,-0.0549190309280623,,2023-08-25T04:01:00Z,"funky house,tech house",Other,0.934,0.733,2,-5.545,1,0.0534,0.0523,0.00411,0.0912,0.902,122.966,4,"['funky house', 'tech house']","[ 1.17074591  0.46022584  0.63307491  2.23279536  0.93713111  0.52248645
 -0.15069603 -2.58091402  0.30666673  0.42485348 -0.64783365 -0.56412137
 -1.24509084  0.30536121  0.02480288  1.20940802]",1.17074591,0.46022584,0.63307491,2.23279536,0.93713111,0.52248645,-0.15069603,-2.58091402,0.30666673,0.42485348,-0.64783365,-0.56412137,-1.24509084,0.30536121,0.02480288,1.20940802,0.781952781,0.8003843,0.5950597813859128,84.07693047217576,0,0.0097264070105008,10.310789362310654,C
3zDWCrH7ZL9Dz4kyPRoEas,You Know,Other,Other,Other,-0.7189847432760693,-0.930007860039803,12179883790,2025-01-28T20:29:13Z,tech house,Other,0.848,0.862,11,-6.605,0,0.0861,0.00808,0.438,0.128,0.889,127.964,4,['tech house'],"[ 1.11845446  0.50686002  0.65878516  2.37954903  0.87712443  0.52247435
 -0.18354392 -2.41784859  0.05428933  0.87575912 -0.50878775 -0.4803254
 -1.19310343  0.35281581 -0.03673114  1.52202606]",1.11845446,0.50686002,0.65878516,2.37954903,0.87712443,0.52247435,-0.18354392,-2.41784859,0.05428933,0.87575912,-0.50878775,-0.4803254,-1.19310343,0.35281581,-0.03673114,1.52202606,0.775575516,0.7768026,0.5934755514017298,83.99008496591848,0,0.009999572951575,10.413057709649737,C
0cOySCeNqmK9mimIAzSkzv,Asap,Other,Other,Other,-0.5617448317398852,0.528473521813098,,2024-02-23T05:00:00Z,"latin house,tech house",Other,0.865,0.58,10,-7.672,0,0.112,0.12,0.852,0.102,0.457,128.995,4,"['latin house', 'tech house']","[ 1.41795582  0.19403835  0.38280379  2.3450582   0.67032355  0.53310269
 -0.64570755 -1.80226076 -0.16206301  0.92360485 -0.78617543 -0.68913367
 -0.94585219  0.34686351 -0.53908021  0.61068031]",1.41795582,0.19403835,0.38280379,2.3450582,0.67032355,0.53310269,-0.64570755,-1.80226076,-0.16206301,0.92360485,-0.78617543,-0.68913367,-0.94585219,0.34686351,-0.53908021,0.61068031,0.696270597,0.7271141,0.5933657864701025,83.98406778965519,0,0.0095560128492044,10.246996895345408,C
4fsbLBZ2J6fCuNKJdq2lje,Take It Off,Other,Other,Other,-0.6067756960211412,1.452178396986602,groovebassment,2023-06-08T18:39:00Z,"tech house,house,techno",Other,0.883,0.706,1,-6.609,1,0.201,0.000509,0.265,0.363,0.595,127.015,4,"['tech house', 'house', 'techno']","[ 0.2584758   0.75303075  0.3751219   1.9052192   0.96638892 -0.03758453
 -0.41042576 -2.3424135   0.20513024 -0.37694701 -0.94746745  0.33219565
 -0.52267726 -0.16203091 -0.00631083 -0.23719742]",0.2584758,0.75303075,0.3751219,1.9052192,0.96638892,-0.03758453,-0.41042576,-2.3424135,0.20513024,-0.37694701,-0.94746745,0.33219565,-0.52267726,-0.16203091,-0.00631083,-0.23719742,0.755708998,0.7563485,0.5892956429483077,83.76094761252237,0,0.0092793887044175,10.14343385959437,E
7zp9FOU4cjFdGN1zdWTvcB,TAKE IT OFF,Other,Other,Other,-0.6067756960211412,2.0355709497277625,,2024-12-13T05:00:15Z,"tech house,house,techno",Other,0.884,0.707,1,-6.607,1,0.202,0.000502,0.258,0.363,0.582,127.013,4,"['tech house', 'house', 'techno']","[ 0.2584758   0.75303075  0.3751219   1.9052192   0.96638892 -0.03758453
 -0.41042576 -2.3424135   0.20513024 -0.37694701 -0.94746745  0.33219565
 -0.52267726 -0.16203091 -0.00631083 -0.23719742]",0.2584758,0.75303075,0.3751219,1.9052192,0.96638892,-0.03758453,-0.41042576,-2.3424135,0.20513024,-0.37694701,-0.94746745,0.33219565,-0.52267726,-0.16203091,-0.00631083,-0.23719742,0.754026116,0.7568911,0.5891144386190627,83.75101421783448,0,0.0091099084438546,10.07998354039936,E
5ECEMutDIhmSKM6MkJuVc3,No Boys Allowed - OG House Mix,Other,Other,Other,0.9856528250434038,1.2577142127395484,,2025-03-07T05:00:26Z,"tech house,house",Other,0.876,0.577,4,-7.442,0,0.112,0.00364,0.683,0.0718,0.43,128.008,4,"['tech house', 'house']","[ 0.49916475  0.92228538  0.28674226  2.00269204  1.06220019  0.13760081
 -0.54594237 -2.24965155 -0.06830075  0.12391949 -0.89733326  0.34988311
 -0.31869391  0.07420804 -0.24038284  0.02935112]",0.49916475,0.92228538,0.28674226,2.00269204,1.06220019,0.13760081,-0.54594237,-2.24965155,-0.06830075,0.12391949,-0.89733326,0.34988311,-0.31869391,0.07420804,-0.24038284,0.02935112,0.870342409,0.81366336,0.5880733506205601,83.69394307589737,0,0.0094014676881772,10.189138005084976,E
632paTWO6lWhhkpSPvlKiG,Backfire,Backfire,"Shermanology,Jay Colin",Other,-0.5585679622553174,0.0909291072572277,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:09:16Z,"tech house,house",D'EAUPE,0.829,0.631,11,-9.682,0,0.1,0.00316,0.0329,0.0884,0.539,129.979,4,"['tech house', 'house']","[ 0.49916475  0.92228538  0.28674226  2.00269204  1.06220019  0.13760081
 -0.54594237 -2.24965155 -0.06830075  0.12391949 -0.89733326  0.34988311
 -0.31869391  0.07420804 -0.24038284  0.02935112]",0.49916475,0.92228538,0.28674226,2.00269204,1.06220019,0.13760081,-0.54594237,-2.24965155,-0.06830075,0.12391949,-0.89733326,0.34988311,-0.31869391,0.07420804,-0.24038284,0.02935112,0.839431423,0.8007219,0.5872828395085654,83.65060824546958,0,0.2416580746176927,97.14177659485432,B
0BaT8fXJLmR5gVSyJnjANj,Lifting,Other,Other,Other,-0.836357464105914,0.2367772454425178,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:26:02Z,"bass house,tech house,g-house,house,electro house",Insomniac Records,0.906,0.934,1,-4.356,0,0.0955,0.117,0.0653,0.0508,0.905,124.981,4,"['bass house', 'tech house', 'g-house', 'house', 'electro house']","[ 0.4249233   0.40154054  0.04616475  1.87364745  1.13030698  0.03211882
 -0.41664085 -1.75312465 -0.24549485  0.41795612 -1.00466097  0.51349847
 -0.32871426 -0.00891814 -0.33638977 -0.19652102]",0.4249233,0.40154054,0.04616475,1.87364745,1.13030698,0.03211882,-0.41664085,-1.75312465,-0.24549485,0.41795612,-1.00466097,0.51349847,-0.32871426,-0.00891814,-0.33638977,-0.19652102,0.73996355,0.7748301,0.5869177496380902,83.6305944754063,0,0.0196784294398377,14.036645091349284,G
7qwRFtpgRy12oBm5Uoo3k8,Sex Bomb,Other,Other,Other,-0.9134494969314282,0.2367772454425178,groovebassment,2023-02-09T18:12:38Z,"tech house,latin house",Other,0.832,0.88,6,-5.794,1,0.215,0.0202,0.000163,0.2,0.775,125.008,4,"['tech house', 'latin house']","[ 1.41795582  0.19403835  0.38280379  2.3450582   0.67032355  0.53310269
 -0.64570755 -1.80226076 -0.16206301  0.92360485 -0.78617543 -0.68913367
 -0.94585219  0.34686351 -0.53908021  0.61068031]",1.41795582,0.19403835,0.38280379,2.3450582,0.67032355,0.53310269,-0.64570755,-1.80226076,-0.16206301,0.92360485,-0.78617543,-0.68913367,-0.94585219,0.34686351,-0.53908021,0.61068031,0.690324456,0.7459962,0.5847051974775197,83.50930513331342,0,0.0096297178507498,10.27459070396235,C
4HB7ECLzrbgapiZyLlFbxz,Never Walk Alone,Other,Other,Other,-0.6697483089152425,2.132803041851289,,2024-12-13T05:00:15Z,"afro house,latin house",Insomniac Records,0.853,0.594,6,-6.823,0,0.0371,0.052,0.134,0.0469,0.83,129.995,4,"['afro house', 'latin house']","[ 0.51763982  0.09849589  0.32948824  2.12984747  0.59614399 -0.14277098
 -0.74581596 -1.90162516  0.2048611  -0.21745211 -0.99902257 -0.06922811
 -0.75865051 -0.33297226 -0.32060903 -0.66625932]",0.51763982,0.09849589,0.32948824,2.12984747,0.59614399,-0.14277098,-0.74581596,-1.90162516,0.2048611,-0.21745211,-0.99902257,-0.06922811,-0.75865051,-0.33297226,-0.32060903,-0.66625932,0.681234415,0.6789846,0.5829258152940946,83.41176162758032,0,0.0185585960574031,13.617399892382164,E
